id,nlayers,main_train_pts,aux_train_pts,relatedness,s_a,s_b,single_task,train_seed,validation-1/loss
deep-nonlinear-0d3b4e13d3124fb1a2f9cb277af70ab6,5,200,200,0.75,0.03981071705534973,0.03981071705534973,False,1,2.2999341487884517
deep-nonlinear-545f82b73b2e4c569467f6c8c0627c19,1,400,400,0.75,10.0,0.15848931924611134,False,2,1.7692840099334717
deep-nonlinear-1022d744b4ca49eaa799cd0b5a8c16b3,1,800,800,0.5,0.01,2.51188643150958,False,2,2.3613784313201904
deep-nonlinear-6eba29f27757408aa74e5ac32203ff64,1,800,800,0.75,0.15848931924611134,2.51188643150958,False,3,1.5976731777191162
deep-nonlinear-cfac09bf04754570ad2041be964588cf,1,200,200,0.0,2.51188643150958,2.51188643150958,False,2,2.136719226837158
deep-nonlinear-934df354e24c49c48937c39ad0aae7c3,1,800,800,0.25,0.6309573444801929,0.6309573444801929,False,2,1.4610726833343506
deep-nonlinear-e25ebd443f2d425bade74ed57a76420a,5,200,200,0.0,0.6309573444801929,10.0,False,3,2.262246608734131
deep-nonlinear-52fad11872864452bc449377a1e1ca52,5,200,200,0.25,0.15848931924611134,2.51188643150958,False,1,2.294921636581421
deep-nonlinear-9407d40b639b46688cfb1842b03d9469,1,800,800,0.0,10.0,0.03981071705534973,False,4,1.372976303100586
deep-nonlinear-ef6aca576a1b45328a0865a995c084e5,3,400,400,0.5,0.03981071705534973,0.03981071705534973,False,4,2.292122840881348
deep-nonlinear-249cdda1272d4b48acb326aeb2dfb201,1,400,400,0.25,0.01,0.6309573444801929,False,4,2.434478759765625
deep-nonlinear-690415172fb4428fb6be5b86f3dec931,5,400,400,0.0,2.51188643150958,0.01,False,3,2.218312263488769
deep-nonlinear-c3b9b65b1ee241e1abfbd0a5c3b51f9f,5,200,200,0.25,10.0,10.0,False,0,2.293623447418213
deep-nonlinear-d71f4a0048a241a3846ae780afe3058d,3,800,800,0.5,0.15848931924611134,10.0,False,1,2.0851972103118896
deep-nonlinear-68797cb023cb4dcb9ff7d4d40e89801c,1,800,800,0.25,0.15848931924611134,0.01,False,2,1.5263526439666748
deep-nonlinear-6c0afac0e6d548bfa0c6a3b28e7e2f88,3,400,400,0.5,2.51188643150958,10.0,False,3,2.1954796314239498
deep-nonlinear-e7dfea9b149b4708a7c76d07a65b9efc,1,200,200,0.5,0.6309573444801929,10.0,False,1,2.1868715286254883
deep-nonlinear-e6f8ae498cf3417991a92cdd1996669f,5,400,400,0.75,0.01,10.0,False,1,2.2996621131896973
deep-nonlinear-66865d125f5b424ea1037673d1eecd4f,5,400,400,0.0,0.03981071705534973,10.0,False,2,2.299770832061768
deep-nonlinear-f720905215854b488fc8b43ba8237e34,3,800,800,0.5,10.0,0.03981071705534973,False,0,2.021136283874512
deep-nonlinear-39bccaca143149ada31a249d083313cf,1,800,800,0.25,0.6309573444801929,2.51188643150958,False,2,1.431286096572876
deep-nonlinear-d9a5bbda3c7044bf93531fd80d7f4983,3,400,400,1.0,0.6309573444801929,0.03981071705534973,False,0,2.1300797462463383
deep-nonlinear-90b2c620df6b45ada1a8382c745e4a89,3,400,400,0.0,2.51188643150958,0.6309573444801929,False,0,2.2594435214996342
deep-nonlinear-f7af0e9c6b2145229608be8985b4156f,3,400,400,0.0,2.51188643150958,1.0,True,3,2.199758529663086
deep-nonlinear-ad2247b30416439f80e35087e4356acf,1,200,200,0.25,0.01,0.01,False,2,2.477091789245605
deep-nonlinear-4736f33ea97f4c5ba0b6766079f7c1a5,5,800,800,0.0,0.15848931924611134,0.15848931924611134,False,0,2.2006349563598637
deep-nonlinear-0b020d156ef848d0a23526fe079ab51b,5,200,200,0.75,0.15848931924611134,0.01,False,2,2.294339179992676
deep-nonlinear-9ab44c73aefe4b4ea1303dfbbe37f193,3,200,200,0.25,2.51188643150958,0.15848931924611134,False,3,2.251025438308716
deep-nonlinear-d3f78df7a0ad45de86a22aadb3355a18,5,800,800,0.0,0.03981071705534973,10.0,False,1,2.2896952629089355
deep-nonlinear-1040d56c4b6544cc85080eed89744b1a,5,400,400,0.75,2.51188643150958,0.01,False,1,2.238316535949707
deep-nonlinear-69a3f4fc68cc4405b03745f264be4a31,3,800,800,1.0,0.6309573444801929,0.01,False,3,1.9546856880187988
deep-nonlinear-a0340ecc0da74c3388be2ee184369f57,1,800,800,0.75,10.0,0.6309573444801929,False,1,1.1880438327789309
deep-nonlinear-8838008dc9df4ff79f30e9a2c1ba85f8,1,400,400,1.0,0.01,2.51188643150958,False,0,2.4029788970947266
deep-nonlinear-432d6731b84843708ef969e001c6539f,3,400,400,0.25,2.51188643150958,0.15848931924611134,False,3,2.237110137939453
deep-nonlinear-0d251b17c222471a9be9577781d32d3e,5,800,800,1.0,0.15848931924611134,0.01,False,4,2.2072927951812744
deep-nonlinear-ef1e5dae46d24869a201ded9295f7f3f,1,200,200,0.0,0.01,10.0,False,3,2.4426403045654297
deep-nonlinear-7dcab655dafc4ba19ec18cac664f7f3d,5,200,200,0.25,0.03981071705534973,0.6309573444801929,False,4,2.2855796813964844
deep-nonlinear-0b8fdad8b3994dfab3fb30ce1243d165,1,200,200,0.75,2.51188643150958,0.15848931924611134,False,4,2.025298595428467
deep-nonlinear-ceb92043d336405eba442855afd76d37,5,400,400,0.5,0.6309573444801929,0.03981071705534973,False,4,2.206815242767334
deep-nonlinear-47fbb77bc2ec4147a6263d777500e0d3,1,400,400,0.75,0.03981071705534973,2.51188643150958,False,0,2.3060121536254883
deep-nonlinear-81cb641b76404df1a4ddf8852235d1b5,5,800,800,0.75,0.01,2.51188643150958,False,3,2.296351909637451
deep-nonlinear-2dec2492d0ba466bb8c1182901c7d9ec,3,800,800,0.5,0.15848931924611134,0.15848931924611134,False,3,1.9956216812133791
deep-nonlinear-d63400cfa8c54f7cad77c47258b6e03a,5,800,800,0.75,0.15848931924611134,0.15848931924611134,False,3,2.091987609863281
deep-nonlinear-5315f2809dc244f5b4a4c2e786a393fb,5,400,400,0.75,0.03981071705534973,0.01,False,4,2.299846649169922
deep-nonlinear-04cc1d7d55014740a103bcfe7763ed81,5,800,800,0.0,2.51188643150958,0.03981071705534973,False,2,2.010541677474976
deep-nonlinear-ba1381912e7d4a9b99fb891363069d4a,5,800,800,0.25,10.0,0.03981071705534973,False,0,2.0823218822479252
deep-nonlinear-25a89a9eee4d4d8da02dffbb2f1ef6c5,5,400,400,0.75,0.15848931924611134,0.03981071705534973,False,0,2.266567707061768
deep-nonlinear-d47b1b07d7df450b9627bedc7842309a,3,200,200,0.25,0.01,0.15848931924611134,False,4,2.314780235290528
deep-nonlinear-ad85f92b64364f0e95314ed490ea81e0,5,800,800,0.0,0.15848931924611134,10.0,False,2,2.204086780548096
deep-nonlinear-3ebb1ebd9cd046c0ac88c570a943fd10,5,800,800,0.25,2.51188643150958,0.15848931924611134,False,0,2.07465934753418
deep-nonlinear-534e1df8dc4c41d3a877d65e57d1ba03,5,800,800,0.75,0.15848931924611134,0.03981071705534973,False,4,2.1080236434936523
deep-nonlinear-3419da70276a4844a811232b0abddf90,5,800,800,0.5,2.51188643150958,0.03981071705534973,False,1,2.076370477676392
deep-nonlinear-270d08a8e8134991954abd400bc13de6,5,400,400,0.5,0.6309573444801929,0.6309573444801929,False,1,2.263338565826416
deep-nonlinear-c5d6359df0f04f9e929440db8860de5d,3,800,800,0.25,2.51188643150958,0.03981071705534973,False,1,2.0290975570678706
deep-nonlinear-8b8525e42bf8445d82c2619e1050a9a1,1,400,400,0.75,0.6309573444801929,10.0,False,0,1.845580101013184
deep-nonlinear-0913c608699644a38d16d647d610d143,5,200,200,1.0,2.51188643150958,2.51188643150958,False,4,2.225261688232422
deep-nonlinear-f51ee26684eb4c0b9a6734578ef522fc,3,200,200,0.25,0.6309573444801929,0.03981071705534973,False,1,2.280028343200684
deep-nonlinear-7220455efa7e4bfe91be4f08176a9c74,5,200,200,0.25,0.15848931924611134,0.6309573444801929,False,4,2.2939138412475586
deep-nonlinear-a25fc0e651b140dfb4c0ba165042da4c,1,400,400,0.0,0.15848931924611134,0.01,False,4,2.0445220470428467
deep-nonlinear-61d2f800520440ea95570fbf81d0ec55,5,200,200,0.25,10.0,0.6309573444801929,False,4,2.26652193069458
deep-nonlinear-61d790eff5f84f7f89e6c1fc7b165234,3,400,400,0.75,0.6309573444801929,0.01,False,3,2.2138822078704834
deep-nonlinear-fe0be3a0ef1943a18597970b9f512db5,5,800,800,1.0,0.01,0.03981071705534973,False,4,2.2997617721557617
deep-nonlinear-9e8a9b51e47240fab6fb0e0b77058097,5,800,800,0.25,0.03981071705534973,0.01,False,2,2.2551743984222408
deep-nonlinear-55894dcb6a9542a1ab59f86d7d4a51aa,1,200,200,0.25,0.15848931924611134,10.0,False,3,2.1963701248168945
deep-nonlinear-4589c954d16b497eaa76f6bb55638004,1,200,200,0.25,0.03981071705534973,0.01,False,3,2.393566608428955
deep-nonlinear-c27af7504cad4b609a99b7ad88ab8d27,3,400,400,1.0,0.01,10.0,False,4,2.3117475509643555
deep-nonlinear-f46beea6ae1146e0804ff5723a7ea0b2,5,200,200,1.0,0.6309573444801929,0.6309573444801929,False,2,2.256734848022461
deep-nonlinear-5da2bd445ce945cdaf040221243c5795,3,200,200,0.25,0.03981071705534973,0.03981071705534973,False,4,2.292001962661743
deep-nonlinear-6b52bfbf2d1f418a86970a5a3f042ceb,1,800,800,1.0,2.51188643150958,10.0,False,4,1.2195277214050293
deep-nonlinear-a7434229343f44e4abc8609eeedc3682,1,200,200,1.0,2.51188643150958,0.03981071705534973,False,3,2.1505908966064453
deep-nonlinear-073699b8d21146dea27cb0127c18ed18,3,800,800,0.25,0.6309573444801929,0.01,False,4,2.04490327835083
deep-nonlinear-49e8b27e9e3044a28a9b9e19f6fa1881,5,200,200,0.25,0.01,0.01,False,3,2.298391819000244
deep-nonlinear-9fde547db1374550ad8a1edc25954c58,1,800,800,0.75,0.6309573444801929,0.01,False,2,1.3084324598312378
deep-nonlinear-91568e3f324b4572bf930c2eb672dc4a,5,400,400,1.0,10.0,0.15848931924611134,False,2,2.102837085723877
deep-nonlinear-e1ff2f3c3d924805a4194a6372da9b69,3,200,200,0.75,0.15848931924611134,0.01,False,0,2.279716968536377
deep-nonlinear-0ec3f766598e42738f618a5c581f196e,1,800,800,0.5,0.6309573444801929,0.6309573444801929,False,4,1.43729567527771
deep-nonlinear-a63296be14cb4a25b78db168384e5181,5,200,200,1.0,0.6309573444801929,0.15848931924611134,False,0,2.2889654636383057
deep-nonlinear-6c6e4eed22d54dd4b13cfd2cd0d2ce10,5,800,800,0.75,0.15848931924611134,0.01,False,3,2.0398707389831543
deep-nonlinear-04b7141505a24441a40033cf2b2a8d9c,5,400,400,1.0,0.15848931924611134,0.03981071705534973,False,1,2.280569553375244
deep-nonlinear-9f2d906c634a4efd8f4c0a49231eddf7,5,800,800,0.5,2.51188643150958,0.6309573444801929,False,1,2.068347454071045
deep-nonlinear-f640fe28da374badafe02025d7613c8c,3,200,200,1.0,10.0,0.6309573444801929,False,1,2.259351253509521
deep-nonlinear-47f2cd3a48804d76992b03ca2f54902b,3,400,400,1.0,0.03981071705534973,0.15848931924611134,False,0,2.248263359069824
deep-nonlinear-07f0d521029e4a16abaeb13851247306,1,400,400,0.5,0.03981071705534973,2.51188643150958,False,1,2.358083248138428
deep-nonlinear-9f2d1a2dd9cb4ecc9ed7ec47915d0423,5,800,800,0.5,0.03981071705534973,0.03981071705534973,False,0,2.283259391784668
deep-nonlinear-cc248077d22a41479de379d387b66a25,1,800,800,1.0,0.15848931924611134,0.6309573444801929,False,1,1.5829734802246094
deep-nonlinear-3043758300de460ab8328f14fd2c45bb,3,800,800,0.75,0.15848931924611134,0.15848931924611134,False,0,1.9630804061889648
deep-nonlinear-286700f677e343f7980fb4919870a2e4,3,400,400,0.25,2.51188643150958,0.01,False,3,2.1962018013000493
deep-nonlinear-dbdf36ac0ece41c28a06fc4f8ccc6aed,1,800,800,0.0,0.03981071705534973,0.01,False,4,2.177116870880127
deep-nonlinear-1acb0779bca84812aab6790c6c3bdbe4,5,400,400,0.5,2.51188643150958,0.03981071705534973,False,0,2.2373509407043457
deep-nonlinear-6cef2a9e9ac6418da77bd7b57eec8986,3,800,800,0.25,2.51188643150958,0.03981071705534973,False,3,1.9241302013397217
deep-nonlinear-409a1cfe61464ac7ab09938b1cf3f2d5,5,400,400,0.75,10.0,0.03981071705534973,False,3,2.1896004676818848
deep-nonlinear-30ccbb0dd73243eebc432184d30d835b,3,800,800,1.0,2.51188643150958,10.0,False,1,1.8616490364074707
deep-nonlinear-accff825d3a0414c90ac66cd2cbbea89,3,200,200,0.75,0.15848931924611134,2.51188643150958,False,4,2.2675681114196777
deep-nonlinear-43108c04eb33406d8bd6595afa3c8bb0,5,400,400,1.0,0.01,2.51188643150958,False,0,2.2996788024902344
deep-nonlinear-458a2446d8814a24b0196a305abab408,5,400,400,0.5,0.01,0.03981071705534973,False,0,2.2995049953460693
deep-nonlinear-80b859422f06490380717543193019d0,3,200,200,0.0,0.15848931924611134,0.15848931924611134,False,0,2.297640562057495
deep-nonlinear-7adae0f7e38e4af584800c8533a61401,1,400,400,1.0,0.03981071705534973,10.0,False,3,2.345818996429444
deep-nonlinear-c22b724ffd544275bca24293a45120ba,5,200,200,1.0,2.51188643150958,0.03981071705534973,False,1,2.264126300811768
deep-nonlinear-36aebb147ca54778851341a6b3898d51,1,800,800,0.5,10.0,2.51188643150958,False,1,1.2497400045394895
deep-nonlinear-0893a2b9020347daa98c3157a3b0871f,1,400,400,0.0,0.01,0.03981071705534973,False,3,2.4352335929870605
deep-nonlinear-06be276deb0e4c008742d10bd7a6191c,1,400,400,0.5,2.51188643150958,0.03981071705534973,False,2,1.7559337615966797
deep-nonlinear-5a66711db2ad4f8eb4a2be225539993d,5,800,800,0.0,0.01,0.01,False,0,2.29975962638855
deep-nonlinear-dc3e6fdfa7f44b809b964873124f8688,3,200,200,0.5,0.15848931924611134,0.03981071705534973,False,3,2.243457317352295
deep-nonlinear-5b59d07e0f254c7397068acfc07bdba8,5,800,800,0.0,0.6309573444801929,1.0,True,2,1.8660194873809812
deep-nonlinear-858ce107b2f946adaf9e39613e843037,5,200,200,0.25,0.15848931924611134,0.6309573444801929,False,0,2.2959203720092773
deep-nonlinear-eb3fae7081504398b268946ae7a40012,1,400,400,0.0,0.6309573444801929,0.6309573444801929,False,4,1.7700059413909912
deep-nonlinear-0a8e2b739673440ab8b1fbb3c7c18eee,3,800,800,1.0,2.51188643150958,2.51188643150958,False,3,1.9221432209014893
deep-nonlinear-16b0f5e6709544a8ba4ca2b8dc33cd99,5,200,200,0.25,0.01,0.6309573444801929,False,0,2.299740791320801
deep-nonlinear-fcc466c802494678925331be04e4d66e,5,400,400,1.0,0.15848931924611134,0.01,False,4,2.291766166687012
deep-nonlinear-52a66db625fe4780a85623313fbd7330,1,400,400,0.0,0.15848931924611134,2.51188643150958,False,3,2.000085592269897
deep-nonlinear-0a31c13b7dab4b65ab215bd087c8ebbe,3,800,800,0.0,0.6309573444801929,0.01,False,2,1.987744688987732
deep-nonlinear-98b9024c052949be84b9d2dd995270f0,5,400,400,0.0,0.6309573444801929,2.51188643150958,False,0,2.2899956703186035
deep-nonlinear-136df18eebbd4f73a43a542db16ad9bf,3,200,200,0.25,0.01,0.6309573444801929,False,3,2.303974151611328
deep-nonlinear-d74e642a84dc420cb150a549545d9269,5,800,800,0.25,0.01,0.03981071705534973,False,0,2.299760341644287
deep-nonlinear-d9e8d7e99f9943c88e792ad4e7ac01e6,5,200,200,0.0,0.15848931924611134,10.0,False,3,2.282790422439575
deep-nonlinear-e89dc4ec8a624f6e9920c1f14d00c532,5,400,400,0.25,0.01,0.01,False,4,2.2997617721557617
deep-nonlinear-7e70161715994314972934ecd5777544,1,200,200,0.75,2.51188643150958,2.51188643150958,False,2,2.082345962524414
deep-nonlinear-9ae938ff764c4fe4a3d5dea03f1cf796,1,400,400,0.75,0.15848931924611134,0.6309573444801929,False,1,1.9977097511291504
deep-nonlinear-91b1aed1c0b9482e895ce4d1d16a02b8,1,200,200,0.5,10.0,10.0,False,2,2.1124398708343506
deep-nonlinear-9fee521ff1e044ec811a33944c31877e,1,800,800,1.0,10.0,0.6309573444801929,False,4,1.2087326049804688
deep-nonlinear-949aaee0aaf341d288f63677f715cbca,3,200,200,1.0,0.03981071705534973,2.51188643150958,False,3,2.307088851928711
deep-nonlinear-188fc922b4a84be7bc8964370db31ea9,3,400,400,0.25,0.6309573444801929,0.6309573444801929,False,1,2.1878037452697754
deep-nonlinear-201357463b32424d8b21fc1143f9b6a4,1,200,200,1.0,0.03981071705534973,2.51188643150958,False,0,2.402921199798584
deep-nonlinear-08cbac6a4f65402bb8f325101219fc5e,3,200,200,0.75,2.51188643150958,0.01,False,2,2.277827739715576
deep-nonlinear-d226fbbaebca411597273970769111da,3,800,800,1.0,0.03981071705534973,0.15848931924611134,False,2,2.2032580375671387
deep-nonlinear-06ffe220eb2c44699b2b143c3349e866,5,200,200,0.5,0.01,10.0,False,3,2.297241687774658
deep-nonlinear-bcee5bf0aeaa48068e28e5fb17226939,3,400,400,0.5,10.0,0.6309573444801929,False,4,2.211277961730957
deep-nonlinear-ceb5f81c8f8f4e9da771e50055559375,3,200,200,0.25,0.6309573444801929,10.0,False,1,2.313327550888061
deep-nonlinear-e89920d6f19d46ff999ec1a346f53b60,3,800,800,0.75,0.6309573444801929,0.01,False,3,1.978587865829468
deep-nonlinear-b12027b3112841e3abf52869c86899e2,1,800,800,0.25,0.01,10.0,False,3,2.3518974781036377
deep-nonlinear-dd8794ae188f4fc2b03739667e8ad73e,5,800,800,0.0,0.6309573444801929,0.03981071705534973,False,2,2.046440601348877
deep-nonlinear-3fc40b9974f9443a9a3423a03038ec0d,3,200,200,1.0,10.0,0.01,False,4,2.289559841156006
deep-nonlinear-b860d03fc00b43bcbe9e3e34b737da1b,5,400,400,0.75,0.15848931924611134,2.51188643150958,False,2,2.2872326374053955
deep-nonlinear-62af7423e83d405cb3f089ccc464999e,3,800,800,0.5,2.51188643150958,10.0,False,3,1.9540359973907468
deep-nonlinear-cf919c9b3eba4a72b66341b01719f067,3,400,400,0.0,0.6309573444801929,1.0,True,2,2.0766921043396
deep-nonlinear-7ae6bca14f754f199a5e1f5ad009a6b0,1,800,800,0.0,10.0,10.0,False,4,1.3766422271728516
deep-nonlinear-f66b412ee2fd443b92e50da9fedbc6ce,3,800,800,0.0,0.01,2.51188643150958,False,2,2.309392213821411
deep-nonlinear-310b8e14aa094f97ad4b3bfac7bc03e7,5,200,200,0.0,0.15848931924611134,0.6309573444801929,False,0,2.29768705368042
deep-nonlinear-b820aba9b646472a87a2cd812e1934f2,3,800,800,0.25,0.15848931924611134,10.0,False,3,2.044473171234131
deep-nonlinear-4d64b756b9214f53b070ab556235ff1a,5,200,200,1.0,2.51188643150958,2.51188643150958,False,0,2.291303396224976
deep-nonlinear-f97703f0ac834f948cbcd66e6b96a58f,5,200,200,1.0,0.6309573444801929,0.03981071705534973,False,2,2.283257007598877
deep-nonlinear-7d8725b8049f402bb0247e251bf21d8e,3,800,800,0.75,0.01,10.0,False,0,2.2943007946014404
deep-nonlinear-d765279f9e2d425cbec6b6bc5c983d01,1,400,400,0.0,0.01,0.01,False,0,2.385905742645264
deep-nonlinear-4d0840d07237447a9c90319f6279f14a,5,200,200,0.0,0.01,0.01,False,3,2.298652172088623
deep-nonlinear-06e2f40808d84ad1a97cc48291595c5c,1,400,400,0.0,10.0,0.01,False,2,1.7121840715408323
deep-nonlinear-ec2bb9c1de6b4821b9e33370256f5805,5,800,800,0.25,0.15848931924611134,10.0,False,3,2.1809220314025883
deep-nonlinear-6d61bc9d2e6a47588674ab93ed10e376,5,400,400,1.0,0.01,0.03981071705534973,False,4,2.2997612953186035
deep-nonlinear-e6f5998a87f14f9990ca98f0ae6bf94f,5,400,400,0.5,10.0,0.15848931924611134,False,3,2.1582291126251216
deep-nonlinear-e62a4052490944ada121bc1a9c3e7a70,1,200,200,0.0,10.0,1.0,True,1,2.0687909126281743
deep-nonlinear-e8055adeda984148b78700dc3d733237,3,400,400,0.25,0.01,10.0,False,1,2.311455726623535
deep-nonlinear-6d8437e7881e45f990fb8d00175cbfbf,3,800,800,1.0,0.15848931924611134,0.15848931924611134,False,4,1.9401932954788208
deep-nonlinear-51270a7c8a01457397312c753e613228,1,400,400,1.0,0.6309573444801929,0.01,False,3,1.923450946807861
deep-nonlinear-eb03fd6800cc40f18be384aac5be74c5,3,800,800,0.5,0.03981071705534973,2.51188643150958,False,2,2.279439687728882
deep-nonlinear-49a59e1adec3445c9c526d740e747fcc,3,200,200,1.0,0.15848931924611134,0.15848931924611134,False,0,2.2790453433990483
deep-nonlinear-444c6f047bd94dd2b1b8d866f1762085,5,800,800,0.75,0.03981071705534973,0.6309573444801929,False,0,2.28366756439209
deep-nonlinear-8f347b2278b14875add7eb40181cfcb4,5,400,400,0.25,0.03981071705534973,2.51188643150958,False,0,2.2992534637451167
deep-nonlinear-82cb293cd7364d93828b57a70f55411d,5,400,400,0.0,0.01,0.01,False,0,2.299759149551392
deep-nonlinear-34b2392ec4004987bf73b6874a5b2d91,1,800,800,0.75,10.0,0.03981071705534973,False,4,1.3525497913360596
deep-nonlinear-719a7b6161ab4f02b4e58807747011fb,3,800,800,0.5,0.01,0.01,False,4,2.3069958686828613
deep-nonlinear-1980f5c9eb4243a087a93f9b16f2af33,5,200,200,0.75,0.15848931924611134,10.0,False,1,2.2963271141052246
deep-nonlinear-367f51ddea3b4443a08b0e9a2c468e8d,5,400,400,0.0,0.6309573444801929,0.03981071705534973,False,1,2.2823410034179688
deep-nonlinear-9c404aacbf144022bbb8fec3bb98e187,1,200,200,0.0,0.6309573444801929,0.6309573444801929,False,4,2.07653284072876
deep-nonlinear-f1f6afcbe0594536961f8f6ee544507e,5,800,800,1.0,0.03981071705534973,0.03981071705534973,False,2,2.2624998092651367
deep-nonlinear-d497084f64354c7cb0d76e940334869c,3,200,200,0.5,2.51188643150958,10.0,False,4,2.29702091217041
deep-nonlinear-9245a265393244c7bad3cdc69ffd6263,3,200,200,0.25,0.03981071705534973,0.03981071705534973,False,2,2.296064853668213
deep-nonlinear-a50db61956b944e391418b1bf4d26b14,5,200,200,0.25,0.03981071705534973,2.51188643150958,False,0,2.2998318672180176
deep-nonlinear-5011ad1d755f4e949c09964409c3d614,1,800,800,0.0,0.01,10.0,False,0,2.358129978179932
deep-nonlinear-85fe33aa19694be584cf176bd533c5ec,1,400,400,0.25,0.6309573444801929,0.15848931924611134,False,4,1.7884969711303709
deep-nonlinear-14cdb3153ef74444970657aea57432bc,5,200,200,1.0,2.51188643150958,0.03981071705534973,False,3,2.2527427673339844
deep-nonlinear-c3ebff224f46442f9c60dcd27dfe9868,5,400,400,0.75,0.03981071705534973,0.01,False,0,2.2955474853515625
deep-nonlinear-f59e5bd222104773985ebee59df11355,1,200,200,0.0,10.0,10.0,False,4,2.003457546234131
deep-nonlinear-a9ac70fd30a144a6afb074859b4674c0,3,200,200,0.25,0.03981071705534973,2.51188643150958,False,4,2.2907395362854004
deep-nonlinear-dad5f26e8b1b4f1ab29457fa5cb00a7e,1,800,800,0.5,0.03981071705534973,0.01,False,1,2.203658103942871
deep-nonlinear-177e433a4c5f454c8e04e0998255a959,5,800,800,1.0,10.0,0.03981071705534973,False,2,1.7372682094573977
deep-nonlinear-ea3faa2508a241a3bc13a978277cf0b3,1,200,200,0.5,2.51188643150958,10.0,False,0,2.1754369735717773
deep-nonlinear-80b72f47f491465dbdc90d8cfe553d51,5,800,800,0.0,0.6309573444801929,2.51188643150958,False,2,2.1332497596740723
deep-nonlinear-f482494ae68a4a9881f9a6b2fc41d37b,5,800,800,0.0,0.15848931924611134,1.0,True,3,2.069912433624268
deep-nonlinear-518a918248684fddb7f5b0fffcaae729,3,400,400,0.0,0.6309573444801929,0.15848931924611134,False,1,2.137847423553467
deep-nonlinear-a198a3eafc6648929e798bfc5a4aa733,3,400,400,1.0,0.6309573444801929,0.15848931924611134,False,2,2.1037702560424805
deep-nonlinear-1ea45b56ccd74434924a1d1dee5f53c6,3,400,400,0.25,2.51188643150958,10.0,False,3,2.2224295139312744
deep-nonlinear-c052492fffd7443d836aaee1cbcfaef6,5,400,400,0.75,0.03981071705534973,2.51188643150958,False,2,2.29964542388916
deep-nonlinear-50757c974b7e47948a77c5a0b9f288dd,5,200,200,0.5,2.51188643150958,0.6309573444801929,False,0,2.2913036346435547
